"","Respondent_ID_2016","year","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"904","5160024","2019","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA,"Postgraduate","Male",75,"Australia","No Religion","Middle","Major City",">180,000","6018"
"905","5170258","2016","Greens","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Labor","No Difference","Education","Taxation","Labor","Bachelor","Male",58,"Australia","Roman Catholic","Working","Major City","80,001-90,000","6103"
"906","5190995","2016","Liberal","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","No Difference","Labor","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Health","Environment",NA,"Trade","Female",70,"Australia","Anglican","Working","Major City","60,001-70,000","6157"
"907","5190995","2019","Liberal","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Liberal","Liberal","No Difference","Liberal","No Difference","No Difference","Liberal","No Difference","No Difference","Liberal","Environment","Refugees",NA,"Trade","Female",73,"Australia","Baptist","Working","Major City","40,001-45,000","6157"
"908","5192329","2019","Informal","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","No Difference","Refugees","Economy",NA,"Bachelor","Male",60,"Australia","No Religion","Middle","Major City","60,001-70,000","6162"
"909","5197364","2016","Liberal","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Economy","Superannuation","Coalition","Undergraduate","Male",21,"Australia","Churches of Christ","Middle","Major City","160,001-180,000","6155"
"910","5197364","2019","Liberal","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Labor","Liberal","Labor","Liberal","No Difference","No Difference","Labor","Liberal","Liberal","Economy","Taxation",NA,"Undergraduate","Male",24,"Australia","Baptist","Middle","Major City","160,001-180,000","6155"
"911","5198329","2019","Liberal","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Economy",NA,"Bachelor","Female",56,"Australia","Roman Catholic","Middle","Major City",">180,000","6155"
"912","5218399","2016","Greens","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Economy","Environment",NA,"Postgraduate","Female",42,"ESB","No Religion","Working","Major City","150,001-160,000","6025"
"913","5220418","2016","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Debt",NA,"Postgraduate","Male",57,"ESB","Anglican","Middle","Major City","90,001-100,000","6025"
"914","5220418","2019","Liberal","Extremely Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA,"Undergraduate","Male",60,"ESB","Anglican","Middle","Major City","<10,000","6025"
"915","5222742","2016","Labor","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Labor","Liberal","Liberal","No Difference","Liberal","Labor","Labor","Liberal","Liberal","Liberal","Climate","Economy",NA,"No Qualification","Male",64,"ESB","Presbyterian","Middle","Major City","25,001-30,000","6062"
"916","5222742","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Refugees","Taxation",NA,"No Qualification","Male",67,"ESB","Presbyterian","Middle","Major City","25,001-30,000","6062"
"917","5232592","2019","Informal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Debt","Economy",NA,"Postgraduate","Female",62,"ESB","Anglican","Middle","Large Country Town","20,001-25,000","6450"
"918","5233775","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Taxation",NA,"Non-Trade","Female",34,"Australia","No Religion","Middle","Large Town","100,001-110,000","6230"
"919","5233775","2019","Greens","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","No Difference","Labor","Labor","No Difference","No Difference","Labor","No Difference","Taxation","Environment","Labor","Bachelor","Female",37,"Australia","No Religion","Working","Large Town",">180,000","6230"
"920","5235613","2019","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Liberal","Labor","No Difference","Labor","Liberal","No Difference","Climate","Environment",NA,"Bachelor","Female",70,"Australia","No Religion","Middle","Rural","70,001-80,000","6282"
"921","5246062","2016","National","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","No Difference","No Difference","Liberal","Debt","Environment",NA,"Associate Diploma","Female",46,"ESB","Methodist","Working","Large Town","160,001-180,000","6430"
"922","5246062","2019","National","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Economy","Debt",NA,"Associate Diploma","Female",49,"ESB","Methodist","Middle","Large Country Town","160,001-180,000","6430"
"923","5258352","2016","Liberal","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA,"Postgraduate","Male",70,"Australia","Anglican","Middle","Large Town","90,001-100,000","6210"
"924","5258352","2019","Liberal","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Economy","Environment",NA,"Postgraduate","Male",73,"Australia","Anglican","None","Large Town","80,001-90,000","6210"
