"","Respondent_ID_2016","year","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"751","4709267","2016","Labor","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","No Difference","Labor","Labor","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Superannuation","Health",NA,"Associate Diploma","Female",50,"Australia","Roman Catholic","Middle","Major City","60,001-70,000","3199"
"752","4712504","2016","Labor","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Health","Economy",NA,"No Qualification","Female",64,"NESB","Roman Catholic","Working","Large Town","50,001-60,000","3337"
"753","4712504","2019","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Taxation","Economy",NA,"No Qualification","Female",67,"NESB","Roman Catholic","Working","Major City","20,001-25,000","3337"
"754","4716224","2016","Labor","Extremely Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Taxation","Health",NA,"Undergraduate","Male",57,"Australia","Roman Catholic","Middle","Major City","30,001-35,000","3156"
"755","4718016","2019","Greens","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Environment","Health","Labor","No Qualification","Female",54,"Australia","No Religion","Working","Major City","60,001-70,000","3810"
"756","4734085","2016","Liberal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","Liberal","No Difference","No Difference","No Difference","Labor","Liberal","Liberal","No Difference","No Difference","Refugees","Superannuation",NA,"Trade","Male",68,"Australia","No Religion","Middle","Major City","90,001-100,000","3186"
"757","4734085","2019","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","No Difference","Economy","Health",NA,"Trade","Male",71,"Australia","No Religion","Middle","Major City","100,001-110,000","3186"
"758","4735444","2016","Labor","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","Labor","Environment","Economy",NA,"Postgraduate","Male",67,"Australia","No Religion","Middle","Large Country Town","25,001-30,000","3465"
"759","4754329","2016","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA,"Postgraduate","Male",66,"ESB","No Religion","Middle","Major City","150,001-160,000","3137"
"760","4754329","2019","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Education",NA,"Postgraduate","Male",69,"ESB","No Religion","Middle","Rural","130,001-140,000","3137"
"761","4761931","2016","Greens","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Liberal","No Difference","Environment","Education","Labor","No Qualification","Male",63,"Australia","No Religion","Middle","Major City","80,001-90,000","3081"
"762","4761931","2019","Greens","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Liberal","Labor","Climate","Environment","Labor","No Qualification","Male",66,"Australia","No Religion","None","Major City","15,001-20,000","3081"
"763","4764552","2019","Liberal","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Economy",NA,"No Qualification","Male",73,"Australia","Anglican","Upper","Major City",">180,000","3186"
"764","4765740","2016","Liberal","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","No Difference","Labor","No Difference","Liberal","Labor","No Difference","Labor","Liberal","Liberal","Economy","Health","Coalition","Bachelor","Male",29,"NESB","Buddhist","Working","Major City","45,001-50,000","3072"
"765","4765752","2016","Greens","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","No Difference","Labor","No Difference","Refugees","Climate","Labor","Postgraduate","Female",53,"Australia","No Religion","Middle","Major City","110,001-120,000","3016"
"766","4792821","2016","Greens","Quite Important","Not Very Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","Labor","No Difference","Climate","Environment","Labor","Postgraduate","Female",53,"Australia","No Religion","Middle","Major City","160,001-180,000","3056"
"767","4800005","2016","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","Health","Education",NA,"Non-Trade","Male",70,"Australia","Anglican","Middle","Major City","110,001-120,000","3040"
"768","4800005","2019","Labor","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","Labor","Education","Economy",NA,"Non-Trade","Male",73,"Australia","Anglican","Working","Major City","80,001-90,000","3040"
"769","4809390","2019","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA,"Postgraduate","Male",45,"NESB","Methodist","Working","Major City","90,001-100,000","3805"
"770","4829262","2016","National","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Labor","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Refugees","Education",NA,"Trade","Male",65,"NESB","Roman Catholic","Working","Large Town","15,001-20,000","3677"
"771","4835017","2016","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Immigration","Economy",NA,"Postgraduate","Male",68,"NESB","Anglican","Middle","Major City","25,001-30,000","3076"
