"","Respondent_ID_2016","year","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"1508","4932339","2016","Postgraduate","Female",67,"Australia","Presbyterian","Working","Small Country Town","15,001-20,000","3888"
"1509","4952539","2019","No Qualification","Male",62,"Australia","Lutheran","Middle","Rural","80,001-90,000","3691"
"1510","4952539","2016","No Qualification","Male",59,"Australia","Lutheran","Middle","Rural",">180,000","3691"
"1511","4966153","2016","Trade","Male",64,"Australia","Roman Catholic","Working","Major City","45,001-50,000","3219"
"1512","4966153","2019","Trade","Male",67,"Australia","Roman Catholic","Middle","Major City","50,001-60,000","3219"
"1513","4970360","2019","No Qualification","Female",70,"Australia","Roman Catholic","Middle","Major City","60,001-70,000","3056"
"1514","4970360","2016","No Qualification","Female",67,"Australia","Roman Catholic","None","Small Country Town","70,001-80,000","3056"
"1515","4977700","2019","Trade","Male",68,"Australia","No Religion","Working","Small Country Town","50,001-60,000","3564"
"1516","4977700","2016","Trade","Male",65,"Australia","No Religion","None","Large Country Town","45,001-50,000","3564"
"1517","4986680","2019","Associate Diploma","Male",57,"ESB","No Religion","Working","Major City","110,001-120,000","3031"
"1518","4986680","2016","Associate Diploma","Male",54,"ESB","No Religion","Middle","Major City","110,001-120,000","3031"
"1519","4990303","2016","Postgraduate","Female",29,"Australia","No Religion","Middle","Major City","140,001-150,000","3121"
"1520","4990303","2019","Postgraduate","Female",32,"Australia","No Religion","Middle","Major City","120,001-130,000","3121"
"1521","5008892","2019","Postgraduate","Female",74,"ESB","Baptist","Middle","Major City","20,001-25,000","3085"
"1522","5008892","2016","Postgraduate","Female",71,"ESB","Baptist","Middle","Major City","20,001-25,000","3085"
"1523","5019061","2019","Non-Trade","Female",56,"Australia","Christian","Working","Major City","25,001-30,000","3550"
"1525","5030168","2019","No Qualification","Female",76,"ESB","Methodist","Middle","Small Country Town","25,001-30,000","3922"
"1526","5030168","2016","Non-Trade","Female",73,"ESB","Methodist","Middle","Small Country Town","25,001-30,000","3922"
"1527","5033753","2019","Bachelor","Male",68,"Australia","No Religion","Middle","Major City",">180,000","3095"
"1528","5033753","2016","Postgraduate","Male",65,"Australia","No Religion","Middle","Major City",">180,000","3095"
"1529","5034304","2019","Postgraduate","Male",50,"NESB","Roman Catholic","Middle","Major City","160,001-180,000","3976"
"1530","5034304","2016","Postgraduate","Male",47,"NESB","Roman Catholic","Middle","Major City","100,001-110,000","3976"
"1531","5054221","2019","Postgraduate","Male",54,"NESB","Muslim","Working","Major City","80,001-90,000","3076"
"1532","5054221","2016","Postgraduate","Male",51,"NESB","Muslim","Working","Major City","40,001-45,000","3076"
"1533","5061695","2019","Postgraduate","Female",65,"Australia","No Religion","Middle","Rural","70,001-80,000","3956"
"1534","5061695","2016","Postgraduate","Female",62,"Australia","No Religion","Middle","Rural","70,001-80,000","3956"
"1535","5090689","2019","Postgraduate","Male",41,"NESB","Roman Catholic","Middle","Major City",">180,000","3052"
"1536","5090689","2016","Postgraduate","Male",38,"NESB","Roman Catholic","Middle","Major City","150,001-160,000","3052"
"1537","5092281","2016","Postgraduate","Female",74,"Australia","No Religion","Middle","Major City","15,001-20,000","3350"
"1538","5092281","2019","Postgraduate","Female",77,"Australia","No Religion","Working","Major City","20,001-25,000","3350"
"1539","5099536","2016","Postgraduate","Male",54,"NESB","No Religion","Working","Major City","140,001-150,000","3027"
"1540","5099536","2019","Postgraduate","Male",57,"NESB","Buddhist","Working","Major City","150,001-160,000","3027"
"1541","5101346","2019","Postgraduate","Female",44,"Australia","Roman Catholic","Working","Major City","80,001-90,000","3810"
"1542","5101346","2016","Undergraduate","Female",41,"Australia","Roman Catholic","Working","Large Town","80,001-90,000","3810"
"1543","5106821","2019","Bachelor","Male",52,"Australia","Christian","Middle","Major City","130,001-140,000","3089"
"1544","5106821","2016","Undergraduate","Male",49,"Australia","Anglican","Working","Major City","110,001-120,000","3089"
"1545","5113951","2016","Non-Trade","Female",50,"Australia","Roman Catholic","Working","Major City","40,001-45,000","3018"
"1546","5113951","2019","Non-Trade","Female",53,"Australia","Roman Catholic","Middle","Large Town","60,001-70,000","3018"
"1547","5124797","2016","Bachelor","Female",40,"Australia","No Religion","Middle","Rural","140,001-150,000","3540"
"1548","5124797","2019","Bachelor","Female",43,"Australia","Roman Catholic","Middle","Rural","150,001-160,000","3540"
"1549","5142907","2019","Non-Trade","Male",71,"ESB","Roman Catholic","Working","Rural","70,001-80,000","6069"
"1550","5142907","2016","Non-Trade","Male",68,"ESB","Roman Catholic","Middle","Rural","70,001-80,000","6069"
"1551","5146713","2019","Postgraduate","Male",27,"Australia","Anglican","Middle","Major City","20,001-25,000","6020"
"1552","5146713","2016","Bachelor","Male",24,"Australia","No Religion","Middle","Major City","25,001-30,000","6020"
"1553","5147734","2019","No Qualification","Male",68,"ESB","Christian","Middle","Major City","45,001-50,000","6062"
"1554","5147734","2016","No Qualification","Male",65,"ESB","Anglican","None","Major City","30,001-35,000","6062"
"1555","5154392","2019","Bachelor","Male",75,"Australia","Roman Catholic","Working","Major City","80,001-90,000","6021"
"1556","5154392","2016","Bachelor","Male",72,"Australia","Roman Catholic","Working","Major City","90,001-100,000","6021"
"1557","5158291","2019","Bachelor","Male",73,"Australia","Anglican","Working","Major City","60,001-70,000","6011"
"1558","5158291","2016","Bachelor","Male",70,"Australia","Anglican","Working","Major City","20,001-25,000","6011"
"1559","5160024","2019","Postgraduate","Male",75,"Australia","No Religion","Middle","Major City",">180,000","6018"
"1560","5160024","2016","Bachelor","Male",72,"Australia","No Religion","Middle","Major City",">180,000","6018"
"1562","5170258","2016","Bachelor","Male",58,"Australia","Roman Catholic","Working","Major City","80,001-90,000","6103"
"1563","5172008","2019","Bachelor","Male",38,"Australia","Roman Catholic","Middle","Major City","150,001-160,000","6053"
"1564","5172008","2016","Bachelor","Male",35,"Australia","Roman Catholic","Middle","Major City","100,001-110,000","6053"
"1565","5186086","2016","Postgraduate","Female",67,"ESB","No Religion","Middle","Major City","60,001-70,000","6102"
"1566","5186086","2019","Postgraduate","Female",70,"ESB","No Religion","None","Major City","60,001-70,000","6102"
"1567","5190995","2019","Trade","Female",73,"Australia","Baptist","Working","Major City","40,001-45,000","6157"
"1568","5190995","2016","Trade","Female",70,"Australia","Anglican","Working","Major City","60,001-70,000","6157"
"1569","5192329","2019","Bachelor","Male",60,"Australia","No Religion","Middle","Major City","60,001-70,000","6162"
"1570","5192329","2016","Bachelor","Male",57,"Australia","No Religion","Middle","Major City","50,001-60,000","6162"
"1572","5193998","2016","Non-Trade","Female",74,"Australia","Methodist","Middle","Major City","20,001-25,000","6956"
"1573","5197364","2016","Undergraduate","Male",21,"Australia","Churches of Christ","Middle","Major City","160,001-180,000","6155"
"1574","5197364","2019","Undergraduate","Male",24,"Australia","Baptist","Middle","Major City","160,001-180,000","6155"
"1575","5198329","2019","Bachelor","Female",56,"Australia","Roman Catholic","Middle","Major City",">180,000","6155"
"1576","5198329","2016","Bachelor","Female",53,"Australia","Roman Catholic","Middle","Major City",">180,000","6155"
"1578","5218399","2016","Postgraduate","Female",42,"ESB","No Religion","Working","Major City","150,001-160,000","6025"
"1579","5220418","2019","Undergraduate","Male",60,"ESB","Anglican","Middle","Major City","<10,000","6025"
"1580","5220418","2016","Postgraduate","Male",57,"ESB","Anglican","Middle","Major City","90,001-100,000","6025"
"1581","5222742","2019","No Qualification","Male",67,"ESB","Presbyterian","Middle","Major City","25,001-30,000","6062"
"1582","5222742","2016","No Qualification","Male",64,"ESB","Presbyterian","Middle","Major City","25,001-30,000","6062"
"1584","5230141","2016","Trade","Male",76,"ESB","No Religion","Working","Large Town","35,001-40,000","6210"
"1585","5232592","2019","Postgraduate","Female",62,"ESB","Anglican","Middle","Large Country Town","20,001-25,000","6450"
"1586","5232592","2016","Bachelor","Female",59,"ESB","Anglican","Middle","Large Country Town","100,001-110,000","6450"
"1587","5233775","2019","Bachelor","Female",37,"Australia","No Religion","Working","Large Town",">180,000","6230"
"1588","5233775","2016","Non-Trade","Female",34,"Australia","No Religion","Middle","Large Town","100,001-110,000","6230"
"1589","5235613","2019","Bachelor","Female",70,"Australia","No Religion","Middle","Rural","70,001-80,000","6282"
"1590","5235613","2016","Bachelor","Female",67,"Australia","No Religion","Middle","Small Country Town","60,001-70,000","6282"
"1591","5246062","2016","Associate Diploma","Female",46,"ESB","Methodist","Working","Large Town","160,001-180,000","6430"
"1592","5246062","2019","Associate Diploma","Female",49,"ESB","Methodist","Middle","Large Country Town","160,001-180,000","6430"
"1593","5258352","2019","Postgraduate","Male",73,"Australia","Anglican","None","Large Town","80,001-90,000","6210"
"1594","5258352","2016","Postgraduate","Male",70,"Australia","Anglican","Middle","Large Town","90,001-100,000","6210"
"1595","5262852","2019","Bachelor","Male",64,"ESB","Presbyterian","Middle","Major City","110,001-120,000","6011"
"1596","5262852","2016","Bachelor","Male",61,"ESB","Presbyterian","Middle","Major City","90,001-100,000","6011"
"1598","5270315","2016","Associate Diploma","Male",70,"ESB","Christian","Middle","Small Country Town","20,001-25,000","6333"
"1599","5273242","2016","Trade","Male",61,"Australia","No Religion","Working","Major City","50,001-60,000","6056"
"1600","5273242","2019","Trade","Male",64,"Australia","No Religion","Working","Major City","45,001-50,000","6056"
"1601","5285619","2019","Bachelor","Female",58,"Australia","Roman Catholic","Middle","Major City","130,001-140,000","6000"
"1603","5311852","2019","Postgraduate","Female",66,"Australia","No Religion","Working","Major City","40,001-45,000","6059"
"1604","5311852","2016","Undergraduate","Female",63,"Australia","Anglican","Working","Major City","45,001-50,000","6059"
"1605","5317723","2019","No Qualification","Male",66,"Australia","Anglican","Middle","Major City","100,001-110,000","6209"
"1606","5317723","2016","No Qualification","Male",63,"Australia","Anglican","Middle","Large Town","130,001-140,000","6209"
"1607","5327606","2019","Undergraduate","Male",63,"Australia","No Religion","Middle","Major City","45,001-50,000","6056"
"1608","5327606","2016","Undergraduate","Male",60,"Australia","No Religion","Middle","Major City","50,001-60,000","6056"
"1610","5329373","2016","Postgraduate","Female",59,"Australia","No Religion","Middle","Major City","<10,000","6151"
"1611","5332724","2019","Trade","Male",83,"Australia","Anglican","Middle","Major City","35,001-40,000","6021"
"1612","5332724","2016","Trade","Male",80,"Australia","Anglican","Middle","Major City","35,001-40,000","6021"
"1613","5334955","2019","Associate Diploma","Female",64,"Australia","Methodist","Middle","Large Town",">180,000","6280"
"1614","5334955","2016","Undergraduate","Female",61,"Australia","Methodist","Middle","Large Town",">180,000","6280"
"1615","5335140","2019","Postgraduate","Male",45,"NESB","Pentecostalism","Middle","Major City","160,001-180,000","6155"
"1616","5335140","2016","Postgraduate","Male",42,"NESB","Pentecostalism","Middle","Large Town","140,001-150,000","6155"
"1617","5348394","2016","Postgraduate","Female",68,"Australia","Methodist","Middle","Major City","20,001-25,000","6065"
"1619","5376708","2016","Trade","Male",52,"ESB","Roman Catholic","Working","Small Country Town","160,001-180,000","6442"
"1620","5376708","2019","Trade","Male",55,"ESB","Roman Catholic","Working","Small Country Town","160,001-180,000","6442"
"1621","5376769","2019","No Qualification","Female",69,"Australia","Anglican","Middle","Major City","100,001-110,000","6152"
"1622","5376769","2016","No Qualification","Female",66,"Australia","Anglican","Middle","Major City","70,001-80,000","6152"
"1623","5400115","2019","Non-Trade","Female",81,"Australia","Anglican","Middle","Large Country Town","35,001-40,000","6530"
"1624","5400115","2016","Non-Trade","Female",78,"Australia","Methodist","Middle","Large Town","35,001-40,000","6530"
"1625","5421748","2016","Bachelor","Male",46,"Australia","Roman Catholic","Middle","Major City","90,001-100,000","6082"
"1626","5421748","2019","Bachelor","Male",49,"Australia","Roman Catholic","Working","Rural","100,001-110,000","6082"
"1627","5422568","2016","Non-Trade","Male",28,"Australia","Non-Christian Other","Middle","Major City","100,001-110,000","6170"
"1628","5422568","2019","No Qualification","Male",31,"Australia","No Religion","Middle","Major City","70,001-80,000","6170"
